peak_hz,best_view,best_view_score,best_view_corr,best_view_slope,best_view_freq_rms,best_view_prom,best_response_bond,top3_mean_score,median_view_score,n_strong_views,n_good_views,n_family_matches,child_evidence,outgoing_count,taxonomy_tag,best_relation,combined_score,IMG_0681_rot270__x__score,IMG_0681_rot270__x__corr,IMG_0681_rot270__x__slope,IMG_0681_rot270__x__family_match,IMG_0681_rot270__y__score,IMG_0681_rot270__y__corr,IMG_0681_rot270__y__slope,IMG_0681_rot270__y__family_match,IMG_0681_rot270__a__score,IMG_0681_rot270__a__corr,IMG_0681_rot270__a__slope,IMG_0681_rot270__a__family_match,IMG_0680_rot270__x__score,IMG_0680_rot270__x__corr,IMG_0680_rot270__x__slope,IMG_0680_rot270__x__family_match,IMG_0680_rot270__y__score,IMG_0680_rot270__y__corr,IMG_0680_rot270__y__slope,IMG_0680_rot270__y__family_match,IMG_0680_rot270__a__score,IMG_0680_rot270__a__corr,IMG_0680_rot270__a__slope,IMG_0680_rot270__a__family_match,CDX_10IC__x__score,CDX_10IC__x__corr,CDX_10IC__x__slope,CDX_10IC__x__family_match,CDX_10IC__y__score,CDX_10IC__y__corr,CDX_10IC__y__slope,CDX_10IC__y__family_match,CDX_10IC__a__score,CDX_10IC__a__corr,CDX_10IC__a__slope,CDX_10IC__a__family_match
6.89727445364,CDX_10IC:x,1.2241816191646282,0.9915130229297353,1.072151068144569,0.09210998057056598,4.7633300887059535,3,0.7719461524963434,0.8194983499136852,2,6,1,0.007834936217846727,4,unexplained-or-parent-like,1.679 + 5.190,1.8217607354131424,0.9382682124751048,0.8508176310917732,0.8902609100071137,0,1.0638811587981691,0.9650887678190051,1.0585748454109938,0,0.6081923782273565,0.8953533093845946,1.3511010725309065,0,0.7437155141368582,0.9800531548437962,0.6503724188168934,0,0.8194983499136852,0.943805835362357,1.0174731759724198,0,0.6388859126362821,0.946286667666517,1.4844950756015907,0,1.2241816191646282,0.9915130229297353,1.072151068144569,0,0.7719461524963434,0.8616229990870751,1.0360494990919777,1,0.9835414796996333,0.949941734250019,1.0780523063363538,0
7.62818529662,IMG_0681_rot270:y,1.0685078004057629,0.9339897505072662,1.0072164405698418,0.14315494697346365,4.306761791101307,1,0.9866970873894442,0.7695781010487387,2,5,0,0.03451715702499372,5,child-like,2 x 3.776,1.7418247832569524,0.5394034680779538,0.8099133303470354,1.0476786612906421,0,1.0685078004057629,0.9339897505072662,1.0072164405698418,0,0.7695781010487387,0.864027066200853,1.3826009251105682,0,1.0236858256007775,0.9653593974149435,1.1506553258724255,0,0.6508454026103747,0.8358400095677956,1.0279206275692192,0,0.6011672352361175,0.9058578956409318,1.2250511899278853,0,0.8310709564991946,0.9159666564701593,0.9771468841483398,0,0.7528213467695501,0.8666394744402923,0.9181727047456303,0,0.8678976361617925,0.900546388491211,1.0669147493468512,0
9.40306803252,CDX_10IC:x,1.0682724729958153,0.98913626266354,1.0560144837525112,0.18878126724838254,6.391078153535327,1,0.9834051291560734,0.7177399962751103,1,5,0,0.04957730924668184,5,child-like,4.185 + 5.190,1.5189546271353869,0.5754963258425174,0.9195341208308445,0.6087094053739066,0,0.9428611236599737,0.9070642500065924,0.8693719811461201,0,0.385406084223767,0.8784816656587838,0.40604598145968773,0,0.9390817908124311,0.9819597608565709,0.9193992687066056,0,0.6426142385918032,0.767997509622785,1.0036709452073977,0,0.7177399962751103,0.9003996931952233,1.046068864872421,0,1.0682724729958153,0.98913626266354,1.0560144837525112,0,0.6311847231834605,0.8762640140731437,0.982128117062792,0,0.8017502161757085,0.9048039197816803,0.9452960424616181,0
7.0817099,CDX_10IC:x,1.0130531141084633,0.8927138875166285,0.989880342803357,0.10418361124510414,3.08760296948985,1,0.8789196240508942,0.6972823047850549,0,4,0,0.0027036239620925467,6,unexplained-or-parent-like,1.902 + 5.190,1.1954049129001738,0.6777969878666208,0.7026783647722624,1.1532159234425694,0,0.6110225914907633,0.9072242529026856,1.2105206032675608,0,0.525372942738079,0.8341722445694275,1.2532541264492791,0,0.8257216694658265,0.9695847100897924,0.9070467587405469,0,0.7487209143230593,0.9516966095492981,0.954894416496894,0,0.3296240528136474,0.9657146805299619,1.578473929085609,0,1.0130531141084633,0.8927138875166285,0.989880342803357,0,0.6972823047850549,0.8264362326378542,0.9962971754449659,0,0.7979840885783926,0.8821548599098514,0.9953385434854896,0
8.10635126866,IMG_0681_rot270:y,0.8952645211326403,0.9427706056905657,1.030314365646666,0.17476496613574977,3.066503253676194,1,0.8054955295263956,0.7231414088361398,0,6,0,0.09970917248463876,4,child-like,3.974 + 4.185,1.1558736052963652,0.2606436312943815,0.7617093218707663,0.6210559201582814,0,0.8952645211326403,0.9427706056905657,1.030314365646666,0,0.1787184493701716,0.52769802894681,1.262839202449276,0,0.7379237186139977,0.9559256838729578,0.8230755516072475,0,0.7192353643801119,0.8461326884882555,0.9813514176794089,0,0.7231414088361398,0.9288738129014887,1.0970227743962493,0,0.6645885081002151,0.8011104217379177,0.9914653590003608,0,0.7468050723584408,0.7777190599430563,1.0124761212762816,0,0.7744169950881057,0.8329135665650843,1.0080895685059488,0
4.35862456299,CDX_10IC:a,1.1062670421819694,0.8870957843679861,0.976304616237261,0.009722176199759625,11.189911006537901,6,0.9589930445694849,0.6612435408323258,0,3,0,0.03339638455462923,2,child-like,0.961 + 3.329,1.1555777446484667,0.9226027519326778,0.8108508472943802,0.9733515911022205,0,0.8481093395938071,0.7932677374628067,0.7914331271965137,0,0.6060780002673261,0.9748278686095572,1.1021571954347886,0,0.8476443247938754,0.9702546249917482,1.1287625650838025,0,0.6612435408323258,0.9659146904916519,0.9874838181111307,0,0.6138425140726589,0.9837712949345672,1.1403834287421037,0,0.617576152401365,0.8873465201875851,0.9597908544496305,0,0.6431440235466661,0.8264583183323686,1.0670594587344042,0,1.1062670421819694,0.8870957843679861,0.976304616237261,0
13.2568917893,IMG_0680_rot270:x,1.0196206343790828,0.8911845017671035,1.0543639947166414,0.06118823416311319,2.216155048551741,2,0.809883654518632,0.6503434731975433,0,2,2,0.16423240128882408,3,child-like,4.766 + 8.557,1.1163815328431606,0.7972417608619001,0.9718295620787192,1.3106080373120754,0,0.5842170797063647,0.8956109589084582,1.1093463864558673,0,0.6001466746581812,0.9008789495833645,1.2914605679397198,1,1.0196206343790828,0.8911845017671035,1.0543639947166414,1,0.6417725484547517,0.8975347596164579,1.0213537720595494,0,0.0899867145155624,0.7788855563852612,1.469011453129237,0,0.7738701542224262,0.9227636554603699,1.1120511013125047,0,0.6503434731975433,0.8630235342720296,1.0796380794298006,0,0.6946238382535082,0.9261602499834098,1.0876800841341439,0
18.3613165321,IMG_0680_rot270:y,0.79282012675366,0.9121678875178247,1.030593369399178,0.18200318613506136,2.049572180714505,2,0.6918768092399445,0.6253955906039343,0,2,2,0.13990396510595626,3,child-like,7.082 + 11.333,1.0300016546022015,0.43301470762680344,0.9348255822541236,1.3649688697696414,0,0.750363160108684,0.8909734278992165,0.9413004482486897,1,0.6253955906039343,0.8822459525248373,1.0276993630397917,0,0.6577905261190515,0.9700761296588473,1.3540281525083198,0,0.79282012675366,0.9121678875178247,1.030593369399178,0,0.36510011008295573,0.7524891007447922,0.8389813651713542,0,0.633390458371205,0.8027279584287428,0.9870195281692913,1,0.4016536409237796,0.8693387094273797,1.207949020852686,0,0.4329038436725292,0.847316286479843,1.0209970431374384,0
14.7008972301,IMG_0680_rot270:y,0.8286779904102815,0.918694586950658,0.9773835891319193,0.18123530750488545,2.1259150017732704,2,0.7782482137705661,0.5315286229588096,0,3,0,-0.008702375748276425,3,unexplained-or-parent-like,6.369 + 8.332,1.018248213770566,-0.560985307142231,0.2780890851274343,0.3491071554225748,0,0.7999609815445379,0.8982835830046084,0.9642531426138511,0,0.16988852987168868,0.44135759045244594,1.1472405743780512,0,0.45023421212918036,0.7312219661688926,1.3246734622075316,0,0.8286779904102815,0.918694586950658,0.9773835891319193,0,0.283261304283,0.7037357872948332,1.3551075471268175,0,0.5315286229588096,0.7953776602870487,1.1321952759555474,0,0.7061056693568788,0.8562228365215234,0.9957658063242336,0,0.5862848047143182,0.8617701452922025,1.2411536258780143,0
8.33177236976,IMG_0681_rot270:y,0.8104692683655401,0.9490557126647717,1.0685112863593575,0.19553042924396832,3.09004577260669,1,0.7570866276349176,0.6108300562866771,0,3,0,0.004726985650684579,6,unexplained-or-parent-like,1.245 + 7.082,0.9909415462890276,0.2219883388942867,0.6948457657275028,0.7936170396277075,0,0.8104692683655401,0.9490557126647717,1.0685112863593575,0,0.3897558346201576,0.7653996631363403,1.250058150220965,0,0.3958824784819168,0.98800046762513,0.5822053056414045,0,0.7470321281401844,0.8483919459710838,0.9609182505193775,0,0.6128149764289563,0.8852605616528026,1.065068023389807,0,0.6108300562866771,0.9108454975972918,0.9418663807834035,0,0.5388569295446736,0.8677224356787882,0.916195604686687,0,0.7137584863990286,0.9539445965434254,1.0287761875476626,0
14.2476787985,IMG_0681_rot270:y,0.9517124305868512,0.9226940447719788,1.0216554169750205,0.18366340934950595,3.7563433508262842,1,0.8216377570944843,0.592029768299726,0,2,0,0.03991436672591203,2,child-like,4.766 + 9.403,0.9297490803507986,0.2749328222685549,0.7350953785270391,0.8986434113908109,0,0.9517124305868512,0.9226940447719788,1.0216554169750205,0,0.592029768299726,0.6020668062264393,1.0499223474497312,0,-0.32276571038081103,0.44608136482568755,0.6337601750845899,0,0.842482803318304,0.9538085741054745,1.0400119599337647,0,0.39104930687112793,0.6134211063222349,1.0219331570904335,0,0.5971328010685091,0.8267858381606755,1.1526634625427923,0,0.56447107419337,0.889197967457567,1.2106138280589158,0,0.6707180373782973,0.9050284907420685,1.117596512474383,0
16.6009768024,CDX_10IC:x,0.8468457318662591,0.9350212378564273,1.1173073656702235,0.05930415034819034,3.1010964648791086,6,0.39884917086721833,0.38985036248624455,0,2,3,0.1792491297803753,1,child-like,1.902 + 14.701,0.8658253021527305,0.0884154700826984,0.5151790755668756,0.697677982440612,1,0.7562684801418181,0.8532567184332864,0.8627632504131291,0,0.3635228588291908,0.5098388603439913,0.9654124601089672,0,0.26128631065269736,0.8154347495400123,0.6450495794272525,1,0.6448248120892451,0.8833877948816657,1.033744165123542,0,-0.12179772993827538,0.4232324299558296,0.6949914257107741,0,0.8468457318662591,0.9350212378564273,1.1173073656702235,1,0.4878299812102227,0.7715386266563395,0.9144715117228785,0,0.38985036248624455,0.7448670182975254,0.9407265059609705,0
7.95607053459,IMG_0681_rot270:y,0.9326333044421714,0.9398113171980308,1.0278899424166184,0.14935984613129336,3.1943129196533557,1,0.8002688803548699,0.6641596229559323,0,2,0,0.1574408412998268,5,child-like,3.776 + 4.185,0.7555957866650951,0.2252723478594903,0.7955274311002265,0.6488499451115673,0,0.9326333044421714,0.9398113171980308,1.0278899424166184,0,0.1952981572411458,0.5528576748527684,1.1977030959867807,0,0.6898826651535482,0.9430392078835712,0.7881892022202419,0,0.6486711484638399,0.8705215839683279,1.075452991234581,0,0.634850305789067,0.9423956209358121,1.1480381184603183,0,0.7741901588476273,0.9142865065782622,0.9932711588604839,0,0.6939831777748108,0.8388889097070108,1.083466667299754,0,0.6641596229559323,0.8759003931519265,0.9739738372665577,0
15.8234583338,IMG_0681_rot270:y,0.7123984868496904,0.8719557451551732,0.9136164099404996,0.20160377636499835,2.0336626073875266,1,0.36346656830516133,0.3760771936807011,0,1,2,0.055913548099962226,0,child-like,7.082 + 8.742,0.7307789557752105,-0.08512089902190179,0.44066531841093143,1.004976455603667,0,0.7123984868496904,0.8719557451551732,0.9136164099404996,0,0.3760771936807011,0.7634713569260039,1.401734284308728,1,-0.02692763743453963,0.593792801394578,0.7411683568171687,0,0.6185579614595593,0.9185162969606161,0.9462380141007412,0,0.35085594292962163,0.6562965186097673,1.0869916561887925,1,0.5970064113284017,0.8760410430442996,1.2277389887185446,0,0.4709509586281253,0.811006419418346,1.081304956462033,0,0.3606649069408786,0.860750696495433,1.0941300898039863,0
13.1079668148,IMG_0681_rot270:y,0.7369223895061061,0.9219745437394978,1.1459623951135542,0.1989326062217597,2.5545002407986215,1,0.6060188369124487,0.5301214657669646,0,1,1,0.1330847025089222,3,child-like,4.185 + 8.950,0.6930087236508498,0.6063927168397978,0.9805953189357801,1.3310671409230646,0,0.7369223895061061,0.9219745437394978,1.1459623951135542,0,0.46271881104421414,0.848845977934055,1.306840930237776,0,0.6060188369124487,0.9590352352076795,1.3412067151903873,1,0.44444018484663006,0.8562803990122898,1.2894571823022911,0,-0.021149791728298034,0.6647326922699348,0.6334854256523569,0,0.6908297921527788,0.9464350130641559,1.141118437090199,0,0.5301214657669646,0.8063845760163383,1.0034460554454268,0,0.4939591703165416,0.81168487334628,1.0259908911357314,0
16.024945064,IMG_0681_rot270:y,0.7980587395194962,0.8706734558365854,0.9014324254515643,0.12936507377978668,2.3245274706450756,1,0.35450535992633486,0.43786949022680505,0,1,2,0.18770308712037836,2,child-like,7.956 + 8.106,0.550491346669843,-0.09062599576857377,0.24881050000523244,0.7796147434443707,0,0.7980587395194962,0.8706734558365854,0.9014324254515643,0,0.3952351964349526,0.639277535284497,1.1910382222014508,1,-0.20192064661469994,0.3405870327943681,0.7830427289943513,0,0.6578691710030795,0.9169935517810116,1.0211586567738105,0,0.31377552341771714,0.5601585483381524,0.9457258977028955,1,0.7066111099706471,0.9035663002956706,1.2092783898299608,0,0.546738457415735,0.8089168945445195,1.06238591616568,0,0.43786949022680505,0.8084978257158241,0.8470990327146152,0
0.414227723717,IMG_0681_rot270:x,nan,nan,nan,nan,nan,-1,nan,nan,0,0,0,nan,4,unexplained-or-parent-like,,-1.0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
0.504907181228,IMG_0681_rot270:x,nan,nan,nan,nan,nan,-1,nan,nan,0,0,0,nan,5,unexplained-or-parent-like,,-1.0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
0.610291415633,IMG_0681_rot270:x,nan,nan,nan,nan,nan,-1,nan,nan,0,0,0,nan,5,unexplained-or-parent-like,,-1.0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
0.857821826678,IMG_0681_rot270:x,nan,nan,nan,nan,nan,-1,nan,nan,0,0,0,-0.037670631588113644,3,unexplained-or-parent-like,0.414 + 0.414,-1.0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
0.960755264934,IMG_0681_rot270:x,nan,nan,nan,nan,nan,-1,nan,nan,0,0,0,-0.03774330289055859,5,unexplained-or-parent-like,0.414 + 0.610,-1.0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
1.05388551859,IMG_0681_rot270:x,nan,nan,nan,nan,nan,-1,nan,nan,0,0,0,-0.0385263337574774,4,unexplained-or-parent-like,0.414 + 0.610,-1.0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
1.48277484466,IMG_0681_rot270:x,nan,nan,nan,nan,nan,-1,nan,nan,0,0,0,-0.024796195117425306,5,unexplained-or-parent-like,3 x 0.505,-1.0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
1.67883853658,IMG_0681_rot270:x,nan,nan,nan,nan,nan,-1,nan,nan,0,0,0,-0.011490762878215155,6,unexplained-or-parent-like,0.858 + 0.858,-1.0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
28.8642864757,IMG_0681_rot270:x,nan,nan,nan,nan,nan,-1,nan,nan,0,0,0,-0.012315467172931874,0,unexplained-or-parent-like,6.897 + 21.960,-1.0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
1.24504761821,IMG_0681_rot270:x,nan,nan,nan,nan,nan,-1,nan,nan,0,0,0,0.009908372847204,12,unexplained-or-parent-like,3 x 0.414,-1.0128808847013653,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
22.5630278277,IMG_0681_rot270:x,nan,nan,nan,nan,nan,-1,nan,nan,0,0,0,0.010778757340077619,1,unexplained-or-parent-like,4.185 + 18.361,-1.014012384542101,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
1.90186098613,IMG_0681_rot270:x,nan,nan,nan,nan,nan,-1,nan,nan,0,0,0,0.011631161900702083,3,unexplained-or-parent-like,3 x 0.610,-1.0151205104709127,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
20.7883484324,IMG_0681_rot270:x,nan,nan,nan,nan,nan,-1,nan,nan,0,0,0,0.0637939095950858,0,child-like,2.505 + 18.361,-1.0829320824736115,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
21.398613679,IMG_0681_rot270:x,nan,nan,nan,nan,nan,-1,nan,nan,0,0,0,0.081138560991589,2,child-like,9.403 + 12.016,-1.1054801292890657,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
23.1592639881,IMG_0681_rot270:x,nan,nan,nan,nan,nan,-1,nan,nan,0,0,0,0.1080419771513378,0,child-like,8.950 + 14.248,-1.1404545702967392,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
21.9597771241,IMG_0681_rot270:x,nan,nan,nan,nan,nan,-1,nan,nan,0,0,0,0.11622246801216402,1,child-like,0.505 + 21.399,-1.1510892084158133,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
